csv_date,hour,sky_condition
09/23/2013,02,3
09/23/2013,03,4
09/23/2013,04,3
09/23/2013,05,4
09/23/2013,06,4
09/23/2013,07,4
09/23/2013,08,4
09/23/2013,09,4
09/23/2013,10,3
09/23/2013,11,3
09/23/2013,12,4
09/23/2013,13,4
09/23/2013,14,3
09/23/2013,15,3
09/23/2013,16,4
09/23/2013,17,4
09/23/2013,18,4
09/23/2013,19,4
09/23/2013,20,3
09/23/2013,21,3
09/23/2013,22,3
09/23/2013,23,4
09/24/2013,00,4
09/24/2013,01,4
09/24/2013,02,4
09/24/2013,03,4
09/24/2013,04,4
09/24/2013,05,4
09/24/2013,06,4
09/24/2013,07,4
09/24/2013,08,4
09/24/2013,09,4
09/24/2013,10,4
09/24/2013,11,3
09/24/2013,12,4
09/24/2013,13,4
09/24/2013,14,3
09/24/2013,15,3
09/24/2013,16,4
09/24/2013,17,3
09/24/2013,18,4
09/24/2013,19,4
09/24/2013,20,4
09/24/2013,21,4
09/24/2013,22,4
09/24/2013,23,3
09/25/2013,00,3
09/25/2013,01,4
09/25/2013,02,4
09/25/2013,03,3
09/25/2013,04,4
09/25/2013,05,4
09/25/2013,06,4
09/25/2013,07,3
09/25/2013,08,3
09/25/2013,09,3
09/25/2013,10,4
09/25/2013,11,4
09/25/2013,12,3
09/25/2013,13,3
09/25/2013,14,3
09/25/2013,15,3
09/25/2013,16,1
09/25/2013,17,1
09/25/2013,18,2
09/25/2013,19,2
09/25/2013,20,2
09/25/2013,21,1
09/25/2013,22,1
09/25/2013,23,3
09/26/2013,00,3
09/26/2013,01,3
09/26/2013,02,3
09/26/2013,03,3
09/26/2013,04,4
09/26/2013,05,3
09/26/2013,06,3
09/26/2013,07,3
09/26/2013,08,3
09/26/2013,09,3
09/26/2013,10,3
09/26/2013,11,3
09/26/2013,12,3
09/26/2013,13,1
09/26/2013,14,1
09/26/2013,15,1
09/26/2013,16,1
09/26/2013,17,1
09/26/2013,18,1
09/26/2013,19,1
09/26/2013,20,1
09/26/2013,21,1
09/26/2013,22,2
09/26/2013,23,3
09/27/2013,00,4
09/27/2013,01,1
09/27/2013,02,3
09/27/2013,03,3
09/27/2013,04,3
09/27/2013,05,4
09/27/2013,06,4
09/27/2013,07,4
09/27/2013,08,4
09/27/2013,09,4
09/27/2013,10,4
09/27/2013,11,4
09/27/2013,12,4
09/27/2013,13,4
09/27/2013,14,4
09/27/2013,15,4
09/27/2013,16,4
09/27/2013,17,4
09/27/2013,18,4
09/27/2013,19,4
09/27/2013,20,4
09/27/2013,21,4
09/27/2013,22,4
09/27/2013,23,4
09/28/2013,00,4
09/28/2013,01,4
09/28/2013,02,4
09/28/2013,03,4
09/28/2013,04,4
09/28/2013,05,4
09/28/2013,06,4
09/28/2013,07,4
09/28/2013,08,4
09/28/2013,09,4
09/28/2013,10,4
09/28/2013,11,4
09/28/2013,12,4
09/28/2013,13,4
09/28/2013,14,4
09/28/2013,15,4
09/28/2013,16,4
09/28/2013,17,4
09/28/2013,18,4
09/28/2013,19,4
09/28/2013,20,4
09/28/2013,21,4
09/28/2013,22,4
09/28/2013,23,3
09/29/2013,00,4
09/29/2013,01,3
09/29/2013,02,4
09/29/2013,03,4
09/29/2013,04,4
09/29/2013,05,4
09/29/2013,06,3
09/29/2013,07,3
09/29/2013,08,4
09/29/2013,09,4
09/29/2013,10,4
09/29/2013,11,4
09/29/2013,12,4
09/29/2013,13,4
09/29/2013,14,4
09/29/2013,15,4
09/29/2013,16,4
09/29/2013,17,4
09/29/2013,18,4
09/29/2013,19,4
09/29/2013,20,4
09/29/2013,21,3
09/29/2013,22,1
09/29/2013,23,1
09/30/2013,00,1
09/30/2013,01,1
09/30/2013,02,3
09/30/2013,03,3
09/30/2013,04,4
09/30/2013,05,4
09/30/2013,06,4
09/30/2013,07,4
09/30/2013,08,3
09/30/2013,09,3
09/30/2013,10,3
09/30/2013,11,3
09/30/2013,12,3
09/30/2013,13,3
09/30/2013,14,1
09/30/2013,15,4
09/30/2013,16,3
09/30/2013,17,3
09/30/2013,18,1
09/30/2013,19,3
09/30/2013,20,3
09/30/2013,21,4
09/30/2013,22,4
09/30/2013,23,3
10/01/2013,02,4
10/01/2013,03,4
10/01/2013,04,3
10/01/2013,05,4
10/01/2013,06,3
10/01/2013,07,4
10/01/2013,08,4
10/01/2013,09,3
10/01/2013,10,3
10/01/2013,11,3
10/01/2013,12,1
10/01/2013,13,1
10/01/2013,14,3
10/01/2013,15,1
10/01/2013,16,2
10/01/2013,17,2
10/01/2013,18,2
10/01/2013,19,2
10/01/2013,20,1
10/01/2013,21,2
10/01/2013,22,1
10/01/2013,23,2
10/02/2013,00,1
10/02/2013,01,3
10/02/2013,02,4
10/02/2013,03,4
10/02/2013,04,3
10/02/2013,05,3
10/02/2013,06,3
10/02/2013,07,3
10/02/2013,08,3
10/02/2013,09,4
10/02/2013,10,4
10/02/2013,11,4
10/02/2013,12,4
10/02/2013,13,4
10/02/2013,14,3
10/02/2013,15,4
10/02/2013,16,4
10/02/2013,17,3
10/02/2013,18,4
10/02/2013,19,4
10/02/2013,20,4
10/02/2013,21,3
10/02/2013,22,4
10/02/2013,23,4
10/03/2013,00,3
10/03/2013,01,4
10/03/2013,02,4
10/03/2013,03,1
10/03/2013,04,4
10/03/2013,05,4
10/03/2013,06,4
10/03/2013,07,4
10/03/2013,08,4
10/03/2013,09,3
10/03/2013,10,3
10/03/2013,11,3
10/03/2013,12,3
10/03/2013,13,3
10/03/2013,14,3
10/03/2013,15,3
10/03/2013,16,3
10/03/2013,17,3
10/03/2013,18,2
10/03/2013,19,0
10/03/2013,20,0
10/03/2013,21,0
10/03/2013,22,0
10/03/2013,23,3
10/04/2013,00,1
10/04/2013,01,3
10/04/2013,02,4
10/04/2013,03,4
10/04/2013,04,4
10/04/2013,05,4
10/04/2013,06,4
10/04/2013,07,4
10/04/2013,08,3
10/04/2013,09,3
10/04/2013,10,1
10/04/2013,11,1
10/04/2013,12,1
10/04/2013,13,1
10/04/2013,14,3
10/04/2013,15,3
10/04/2013,16,3
10/04/2013,17,1
10/04/2013,18,2
10/04/2013,19,2
10/04/2013,20,2
10/04/2013,21,2
10/04/2013,22,0
10/04/2013,23,0
10/05/2013,00,0
10/05/2013,01,0
10/05/2013,02,2
10/05/2013,03,2
10/05/2013,04,2
10/05/2013,05,1
10/05/2013,06,1
10/05/2013,07,4
10/05/2013,08,1
10/05/2013,09,2
10/05/2013,10,2
10/05/2013,11,2
10/05/2013,12,0
10/05/2013,13,2
10/05/2013,14,2
10/05/2013,15,2
10/05/2013,16,2
10/05/2013,17,2
10/05/2013,18,2
10/05/2013,19,0
10/05/2013,20,0
10/05/2013,21,0
10/05/2013,22,0
10/05/2013,23,0
10/06/2013,00,0
10/06/2013,01,0
10/06/2013,02,0
10/06/2013,03,0
10/06/2013,04,2
10/06/2013,05,1
10/06/2013,06,3
10/06/2013,07,1
10/06/2013,08,2
10/06/2013,09,2
10/06/2013,10,2
10/06/2013,11,0
10/06/2013,12,0
10/06/2013,13,2
10/06/2013,14,2
10/06/2013,15,2
10/06/2013,16,2
10/06/2013,17,1
10/06/2013,18,1
10/06/2013,19,1
10/06/2013,20,3
10/06/2013,21,3
10/06/2013,22,4
10/06/2013,23,3
10/07/2013,00,4
10/07/2013,01,4
10/07/2013,02,4
10/07/2013,03,4
10/07/2013,04,4
10/07/2013,05,4
10/07/2013,06,3
10/07/2013,07,3
10/07/2013,08,3
10/07/2013,09,3
10/07/2013,10,3
10/07/2013,11,4
10/07/2013,12,2
10/07/2013,13,3
10/07/2013,14,3
10/07/2013,15,3
10/07/2013,16,3
10/07/2013,17,3
10/07/2013,18,4
10/07/2013,19,4
10/07/2013,20,4
10/07/2013,21,4
10/07/2013,22,4
10/07/2013,23,4
10/08/2013,00,4
10/08/2013,01,4
10/08/2013,02,4
10/08/2013,03,4
10/08/2013,04,4
10/08/2013,05,4
10/08/2013,06,4
10/08/2013,07,4
10/08/2013,08,4
10/08/2013,09,4
10/08/2013,10,4
10/08/2013,11,4
10/08/2013,12,3
10/08/2013,13,4
10/08/2013,14,1
10/08/2013,15,1
10/08/2013,16,3
10/08/2013,17,3
10/08/2013,18,1
10/08/2013,19,2
10/08/2013,20,2
10/08/2013,21,2
10/08/2013,22,2
10/08/2013,23,1
10/09/2013,00,3
10/09/2013,01,3
10/09/2013,02,1
10/09/2013,03,3
10/09/2013,04,4
10/09/2013,05,4
10/09/2013,06,4
10/09/2013,07,3
10/09/2013,08,4
10/09/2013,09,3
10/09/2013,10,3
10/09/2013,11,3
10/09/2013,12,3
10/09/2013,13,3
10/09/2013,14,3
10/09/2013,15,1
10/09/2013,16,1
10/09/2013,17,1
10/09/2013,18,2
10/09/2013,19,4
10/09/2013,20,3
10/09/2013,21,4
10/09/2013,22,4
10/09/2013,23,3
10/10/2013,00,1
10/10/2013,01,1
10/10/2013,02,4
10/10/2013,03,4
10/10/2013,04,4
10/10/2013,05,4
10/10/2013,06,4
10/10/2013,07,3
10/10/2013,08,3
10/10/2013,09,3
10/10/2013,10,3
10/10/2013,11,4
10/10/2013,12,3
10/10/2013,13,4
10/10/2013,14,4
10/10/2013,15,4
10/10/2013,16,4
10/10/2013,17,4
10/10/2013,18,4
10/10/2013,19,4
10/10/2013,20,4
10/10/2013,21,4
10/10/2013,22,4
10/10/2013,23,4
10/11/2013,00,4
10/11/2013,01,4
10/11/2013,02,4
10/11/2013,03,3
10/11/2013,04,4
10/11/2013,05,3
10/11/2013,06,3
10/11/2013,07,3
10/11/2013,08,4
10/11/2013,09,4
10/11/2013,10,3
10/11/2013,11,4
10/11/2013,12,4
10/11/2013,13,4
10/11/2013,14,4
10/11/2013,15,4
10/11/2013,16,1
10/11/2013,17,3
10/11/2013,18,1
10/11/2013,19,2
10/11/2013,20,4
10/11/2013,21,4
10/11/2013,22,4
10/11/2013,23,4
10/12/2013,00,4
10/12/2013,01,4
10/12/2013,02,4
10/12/2013,03,4
10/12/2013,04,4
10/12/2013,05,4
10/12/2013,06,4
10/12/2013,07,4
10/12/2013,08,4
10/12/2013,09,4
10/12/2013,10,4
10/12/2013,11,3
10/12/2013,12,3
10/12/2013,13,3
10/12/2013,14,3
10/12/2013,15,3
10/12/2013,16,1
10/12/2013,17,2
10/12/2013,18,2
10/12/2013,19,0
10/12/2013,20,0
10/12/2013,21,1
10/12/2013,22,3
10/12/2013,23,4
10/13/2013,00,4
10/13/2013,01,4
10/13/2013,02,4
10/13/2013,03,4
10/13/2013,04,4
10/13/2013,05,4
10/13/2013,06,4
10/13/2013,07,4
10/13/2013,08,4
10/13/2013,09,4
10/13/2013,10,3
10/13/2013,11,2
10/13/2013,12,2
10/13/2013,13,2
10/13/2013,14,2
10/13/2013,15,2
10/13/2013,16,2
10/13/2013,17,2
10/13/2013,18,0
10/13/2013,19,0
10/13/2013,20,0
10/13/2013,21,0
10/13/2013,22,0
10/13/2013,23,0
10/14/2013,00,2
10/14/2013,01,2
10/14/2013,02,4
10/14/2013,03,4
10/14/2013,04,4
10/14/2013,05,4
10/14/2013,06,2
10/14/2013,07,2
10/14/2013,08,2
10/14/2013,09,2
10/14/2013,10,2
10/14/2013,11,0
10/14/2013,12,0
10/14/2013,13,0
10/14/2013,14,0
10/14/2013,15,2
10/14/2013,16,0
10/14/2013,17,0
10/14/2013,18,0
10/14/2013,19,0
10/14/2013,20,0
10/14/2013,21,0
10/14/2013,22,0
10/14/2013,23,0
10/15/2013,00,0
10/15/2013,01,0
10/15/2013,02,0
10/15/2013,03,0
10/15/2013,04,0
10/15/2013,05,2
10/15/2013,06,2
10/15/2013,07,2
10/15/2013,08,2
10/15/2013,09,2
10/15/2013,10,2
10/15/2013,11,2
10/15/2013,12,1
10/15/2013,13,3
10/15/2013,14,3
10/15/2013,15,3
10/15/2013,16,1
10/15/2013,17,1
10/15/2013,18,2
10/15/2013,19,1
10/15/2013,20,2
10/15/2013,21,2
10/15/2013,22,2
10/15/2013,23,3
10/16/2013,00,3
10/16/2013,01,3
10/16/2013,02,2
10/16/2013,03,0
10/16/2013,04,0
10/16/2013,05,2
10/16/2013,06,2
10/16/2013,07,1
10/16/2013,08,1
10/16/2013,09,3
10/16/2013,10,2
10/16/2013,11,2
10/16/2013,12,1
10/16/2013,13,3
10/16/2013,14,1
10/16/2013,15,2
10/16/2013,16,2
10/16/2013,17,2
10/16/2013,18,0
10/16/2013,19,0
10/16/2013,20,0
10/16/2013,21,0
10/16/2013,22,0
10/16/2013,23,2
10/17/2013,00,4
10/17/2013,01,4
10/17/2013,02,4
10/17/2013,03,4
10/17/2013,04,4
10/17/2013,05,4
10/17/2013,06,4
10/17/2013,07,3
10/17/2013,08,4
10/17/2013,09,3
10/17/2013,10,1
10/17/2013,11,0
10/17/2013,12,0
10/17/2013,13,0
10/17/2013,14,0
10/17/2013,15,0
10/17/2013,16,0
10/17/2013,17,0
10/17/2013,18,0
10/17/2013,19,0
10/17/2013,20,0
10/17/2013,21,0
10/17/2013,22,0
10/17/2013,23,0
10/18/2013,00,0
10/18/2013,01,0
10/18/2013,02,0
10/18/2013,03,0
10/18/2013,04,0
10/18/2013,05,2
10/18/2013,06,2
10/18/2013,07,2
10/18/2013,08,2
10/18/2013,09,2
10/18/2013,10,2
10/18/2013,11,2
10/18/2013,12,0
10/18/2013,13,0
10/18/2013,14,0
10/18/2013,15,0
10/18/2013,16,0
10/18/2013,17,0
10/18/2013,18,0
10/18/2013,19,0
10/18/2013,20,0
10/18/2013,21,0
10/18/2013,22,0
10/18/2013,23,0
10/19/2013,00,0
10/19/2013,01,0
10/19/2013,02,2
10/19/2013,03,0
10/19/2013,04,2
10/19/2013,05,2
10/19/2013,06,4
10/19/2013,07,3
10/19/2013,08,4
10/19/2013,09,1
10/19/2013,10,1
10/19/2013,11,1
10/19/2013,12,2
10/19/2013,13,2
10/19/2013,14,2
10/19/2013,15,2
10/19/2013,16,2
10/19/2013,17,0
10/19/2013,18,0
10/19/2013,19,0
10/19/2013,20,0
10/19/2013,21,0
10/19/2013,22,0
10/19/2013,23,0
10/20/2013,00,2
10/20/2013,01,2
10/20/2013,02,4
10/20/2013,03,4
10/20/2013,04,4
10/20/2013,05,4
10/20/2013,06,4
10/20/2013,07,4
10/20/2013,08,4
10/20/2013,09,4
10/20/2013,10,4
10/20/2013,11,4
10/20/2013,12,0
10/20/2013,13,0
10/20/2013,14,0
10/20/2013,15,0
10/20/2013,16,0
10/20/2013,17,0
10/20/2013,18,0
10/20/2013,19,0
10/20/2013,20,0
10/20/2013,21,0
10/20/2013,22,3
10/20/2013,23,4
10/21/2013,00,4
10/21/2013,01,4
10/21/2013,02,4
10/21/2013,03,4
10/21/2013,04,4
10/21/2013,05,4
10/21/2013,06,4
10/21/2013,07,4
10/21/2013,08,4
10/21/2013,09,3
10/21/2013,10,2
10/21/2013,11,2
10/21/2013,12,2
10/21/2013,13,2
10/21/2013,14,2
10/21/2013,15,2
10/21/2013,16,2
10/21/2013,17,2
10/21/2013,18,2
10/21/2013,19,2
10/21/2013,20,2
10/21/2013,21,0
10/21/2013,22,0
10/21/2013,23,0
10/22/2013,00,0
10/22/2013,01,0
10/22/2013,02,0
10/22/2013,03,0
10/22/2013,04,0
10/22/2013,05,2
10/22/2013,06,2
10/22/2013,07,2
10/22/2013,08,2
10/22/2013,09,2
10/22/2013,10,2
10/22/2013,11,2
10/22/2013,12,2
10/22/2013,13,2
10/22/2013,14,2
10/22/2013,15,2
10/22/2013,16,2
10/22/2013,17,2
10/22/2013,18,0
10/22/2013,19,0
10/22/2013,20,0
10/22/2013,21,0
10/22/2013,22,0
10/22/2013,23,0
10/23/2013,00,0
10/23/2013,01,0
10/23/2013,02,2
10/23/2013,03,2
10/23/2013,04,0
10/23/2013,05,2
10/23/2013,06,2
10/23/2013,07,2
10/23/2013,08,2
10/23/2013,09,2
10/23/2013,10,2
10/23/2013,11,0
10/23/2013,12,0
10/23/2013,13,0
10/23/2013,14,0
10/23/2013,15,0
10/23/2013,16,0
10/23/2013,17,0
10/23/2013,18,0
10/23/2013,19,0
10/23/2013,20,0
10/23/2013,21,0
10/23/2013,22,0
10/23/2013,23,0
10/24/2013,00,0
10/24/2013,01,2
10/24/2013,02,4
10/24/2013,03,4
10/24/2013,04,4
10/24/2013,05,4
10/24/2013,06,4
10/24/2013,07,4
10/24/2013,08,4
10/24/2013,09,4
10/24/2013,10,3
10/24/2013,11,0
10/24/2013,12,0
10/24/2013,13,0
10/24/2013,14,0
10/24/2013,15,2
10/24/2013,16,0
10/24/2013,17,0
10/24/2013,18,0
10/24/2013,19,0
10/24/2013,20,0
10/24/2013,21,0
10/24/2013,22,3
10/24/2013,23,4
10/25/2013,00,4
10/25/2013,01,4
10/25/2013,02,4
10/25/2013,03,4
10/25/2013,04,4
10/25/2013,05,4
10/25/2013,06,4
10/25/2013,07,4
10/25/2013,08,4
10/25/2013,09,4
10/25/2013,10,4
10/25/2013,11,4
10/25/2013,12,4
10/25/2013,13,4
10/25/2013,14,4
10/25/2013,15,4
10/25/2013,16,4
10/25/2013,17,4
10/25/2013,18,4
10/25/2013,19,4
10/25/2013,20,4
10/25/2013,21,4
10/25/2013,22,4
10/25/2013,23,4
10/26/2013,00,4
10/26/2013,01,4
10/26/2013,02,4
10/26/2013,03,4
10/26/2013,04,4
10/26/2013,05,4
10/26/2013,06,4
10/26/2013,07,4
10/26/2013,08,4
10/26/2013,09,4
10/26/2013,10,4
10/26/2013,11,4
10/26/2013,12,3
10/26/2013,13,2
10/26/2013,14,2
10/26/2013,15,2
10/26/2013,16,2
10/26/2013,17,2
10/26/2013,18,0
10/26/2013,19,0
10/26/2013,20,4
10/26/2013,21,4
10/26/2013,22,4
10/26/2013,23,3
10/27/2013,00,4
10/27/2013,01,4
10/27/2013,02,4
10/27/2013,03,4
10/27/2013,04,4
10/27/2013,05,4
10/27/2013,06,4
10/27/2013,07,4
10/27/2013,08,4
10/27/2013,09,4
10/27/2013,10,4
10/27/2013,11,4
10/27/2013,12,3
10/27/2013,13,1
10/27/2013,14,1
10/27/2013,15,1
10/27/2013,16,1
10/27/2013,17,1
10/27/2013,18,1
10/27/2013,19,1
10/27/2013,20,1
10/27/2013,21,3
10/27/2013,22,3
10/27/2013,23,3
10/28/2013,00,1
10/28/2013,01,3
10/28/2013,02,1
10/28/2013,03,2
10/28/2013,04,0
10/28/2013,05,2
10/28/2013,06,2
10/28/2013,07,2
10/28/2013,08,2
10/28/2013,09,2
10/28/2013,10,2
10/28/2013,11,2
10/28/2013,12,2
10/28/2013,13,1
10/28/2013,14,1
10/28/2013,15,1
10/28/2013,16,2
10/28/2013,17,2
10/28/2013,18,2
10/28/2013,19,2
10/28/2013,20,0
10/28/2013,21,0
10/28/2013,22,0
10/28/2013,23,0
10/29/2013,00,0
10/29/2013,01,2
10/29/2013,02,0
10/29/2013,03,0
10/29/2013,04,0
10/29/2013,05,0
10/29/2013,06,2
10/29/2013,07,2
10/29/2013,08,2
10/29/2013,09,0
10/29/2013,10,0
10/29/2013,11,0
10/29/2013,12,0
10/29/2013,13,2
10/29/2013,14,2
10/29/2013,15,0
10/29/2013,16,2
10/29/2013,17,2
10/29/2013,18,0
10/29/2013,19,0
10/29/2013,20,0
10/29/2013,21,0
10/29/2013,22,0
10/29/2013,23,0
10/30/2013,00,0
10/30/2013,01,0
10/30/2013,02,0
10/30/2013,03,0
10/30/2013,04,3
10/30/2013,05,1
10/30/2013,06,3
10/30/2013,07,3
10/30/2013,08,1
10/30/2013,09,1
10/30/2013,10,2
10/30/2013,11,2
10/30/2013,12,3
10/30/2013,13,3
10/30/2013,14,3
10/30/2013,15,3
10/30/2013,16,4
10/30/2013,17,4
10/30/2013,18,4
10/30/2013,19,4
10/30/2013,20,4
10/30/2013,21,4
10/30/2013,22,4
10/30/2013,23,4
10/31/2013,00,4
10/31/2013,01,4
10/31/2013,02,4
10/31/2013,03,4
10/31/2013,04,4
10/31/2013,05,4
10/31/2013,06,4
10/31/2013,07,4
10/31/2013,08,4
10/31/2013,09,4
10/31/2013,10,4
10/31/2013,11,4
10/31/2013,12,3
10/31/2013,13,3
10/31/2013,14,3
10/31/2013,15,4
10/31/2013,16,4
10/31/2013,17,4
10/31/2013,18,3
10/31/2013,19,4
10/31/2013,20,3
10/31/2013,21,3
10/31/2013,22,3
10/31/2013,23,2
11/01/2013,00,3
11/01/2013,01,3
11/01/2013,02,4
11/01/2013,03,4
11/01/2013,04,4
11/01/2013,05,4
11/01/2013,06,4
11/01/2013,07,4
11/01/2013,08,4
11/01/2013,09,3
11/01/2013,10,3
11/01/2013,11,3
11/01/2013,12,3
11/01/2013,13,3
11/01/2013,14,3
11/01/2013,15,3
11/01/2013,16,3
11/01/2013,17,3
11/01/2013,18,4
11/01/2013,19,4
11/01/2013,20,4
11/01/2013,21,4
11/01/2013,22,4
11/01/2013,23,4
11/02/2013,00,4
11/02/2013,01,4
11/02/2013,02,4
11/02/2013,03,4
11/02/2013,04,4
11/02/2013,05,3
11/02/2013,06,3
11/02/2013,07,3
11/02/2013,08,4
11/02/2013,09,2
11/02/2013,10,4
11/02/2013,11,4
11/02/2013,12,3
11/02/2013,13,1
11/02/2013,14,1
11/02/2013,15,3
11/02/2013,16,3
11/02/2013,17,3
11/02/2013,18,3
11/02/2013,19,3
11/02/2013,20,3
11/02/2013,21,3
11/02/2013,22,3
11/02/2013,23,3
11/03/2013,00,3
11/03/2013,01,3
11/03/2013,02,3
11/03/2013,03,3
11/03/2013,04,4
11/03/2013,05,4
11/03/2013,06,3
11/03/2013,07,3
11/03/2013,08,1
11/03/2013,09,3
11/03/2013,10,3
11/03/2013,11,4
11/03/2013,12,4
11/03/2013,13,3
11/03/2013,14,3
11/03/2013,15,4
11/03/2013,16,4
11/03/2013,17,4
11/03/2013,18,4
11/03/2013,19,3
11/03/2013,20,4
11/03/2013,21,4
11/03/2013,22,4
11/03/2013,23,4
11/04/2013,00,3
11/04/2013,01,4
11/04/2013,02,4
11/04/2013,03,4
11/04/2013,04,4
11/04/2013,05,4
11/04/2013,06,4
11/04/2013,07,4
11/04/2013,08,4
11/04/2013,09,4
11/04/2013,10,4
11/04/2013,11,4
11/04/2013,12,4
11/04/2013,13,4
11/04/2013,14,4
11/04/2013,15,4
11/04/2013,16,4
11/04/2013,17,4
11/04/2013,18,4
11/04/2013,19,4
11/04/2013,20,4
11/04/2013,21,4
11/04/2013,22,4
11/04/2013,23,4
11/05/2013,00,4
11/05/2013,01,4
11/05/2013,02,4
11/05/2013,03,4
11/05/2013,04,4
11/05/2013,05,4
11/05/2013,06,4
11/05/2013,07,4
11/05/2013,08,4
11/05/2013,09,4
11/05/2013,10,4
11/05/2013,11,4
11/05/2013,12,4
11/05/2013,13,4
11/05/2013,14,4
11/05/2013,15,4
11/05/2013,16,3
11/05/2013,17,1
11/05/2013,18,3
11/05/2013,19,3
11/05/2013,20,4
11/05/2013,21,4
11/05/2013,22,4
11/05/2013,23,4
11/06/2013,00,4
11/06/2013,01,4
11/06/2013,02,4
11/06/2013,03,4
11/06/2013,04,4
11/06/2013,05,4
11/06/2013,06,4
11/06/2013,07,4
11/06/2013,08,4
11/06/2013,09,4
11/06/2013,10,4
11/06/2013,11,4
11/06/2013,12,4
11/06/2013,13,4
11/06/2013,14,4
11/06/2013,15,4
11/06/2013,16,4
11/06/2013,17,4
11/06/2013,18,4
11/06/2013,19,4
11/06/2013,20,4
11/06/2013,21,4
11/06/2013,22,4
11/06/2013,23,4
11/07/2013,00,4
11/07/2013,01,4
11/07/2013,02,4
11/07/2013,03,4
11/07/2013,04,4
11/07/2013,05,4
11/07/2013,06,4
11/07/2013,07,4
11/07/2013,08,4
11/07/2013,09,4
11/07/2013,10,1
11/07/2013,11,4
11/07/2013,12,3
11/07/2013,13,3
11/07/2013,14,3
11/07/2013,15,3
11/07/2013,16,4
11/07/2013,17,4
11/07/2013,18,4
11/07/2013,19,4
11/07/2013,20,4
11/07/2013,21,4
11/07/2013,22,4
11/07/2013,23,4
11/08/2013,00,4
11/08/2013,01,3
11/08/2013,02,4
11/08/2013,03,3
11/08/2013,04,4
11/08/2013,05,4
11/08/2013,06,4
11/08/2013,07,4
11/08/2013,08,4
11/08/2013,09,4
11/08/2013,10,4
11/08/2013,11,4
11/08/2013,12,4
11/08/2013,13,4
11/08/2013,14,3
11/08/2013,15,4
11/08/2013,16,4
11/08/2013,17,4
11/08/2013,18,4
11/08/2013,19,4
11/08/2013,20,4
11/08/2013,21,4
11/08/2013,22,4
11/08/2013,23,4
11/09/2013,00,4
11/09/2013,01,4
11/09/2013,02,4
11/09/2013,03,4
11/09/2013,04,4
11/09/2013,05,3
11/09/2013,06,4
11/09/2013,07,4
11/09/2013,08,4
11/09/2013,09,3
11/09/2013,10,4
11/09/2013,11,4
11/09/2013,12,4
11/09/2013,13,4
11/09/2013,14,4
11/09/2013,15,4
11/09/2013,16,4
11/09/2013,17,4
11/09/2013,18,4
11/09/2013,19,4
11/09/2013,20,4
11/09/2013,21,4
11/09/2013,22,4
11/09/2013,23,4
11/10/2013,00,4
11/10/2013,01,4
11/10/2013,02,4
11/10/2013,03,3
11/10/2013,04,3
11/10/2013,05,3
11/10/2013,06,3
11/10/2013,07,3
11/10/2013,08,4
11/10/2013,09,4
11/10/2013,10,4
11/10/2013,11,4
11/10/2013,12,4
11/10/2013,13,4
11/10/2013,14,3
11/10/2013,15,3
11/10/2013,16,1
11/10/2013,17,2
11/10/2013,18,2
11/10/2013,19,2
11/10/2013,20,4
11/10/2013,21,1
11/10/2013,22,3
11/10/2013,23,3
11/11/2013,00,3
11/11/2013,01,3
11/11/2013,02,4
11/11/2013,03,4
11/11/2013,04,4
11/11/2013,05,2
11/11/2013,06,4
11/11/2013,07,3
11/11/2013,08,3
11/11/2013,09,3
11/11/2013,10,3
11/11/2013,11,3
11/11/2013,12,3
11/11/2013,13,3
11/11/2013,14,3
11/11/2013,15,3
11/11/2013,16,3
11/11/2013,17,3
11/11/2013,18,3
11/11/2013,19,4
11/11/2013,20,3
11/11/2013,21,3
11/11/2013,22,4
11/11/2013,23,4
11/12/2013,00,4
11/12/2013,01,4
11/12/2013,02,4
11/12/2013,03,4
11/12/2013,04,4
11/12/2013,05,4
11/12/2013,06,4
11/12/2013,07,4
11/12/2013,08,4
11/12/2013,09,4
11/12/2013,10,4
11/12/2013,11,4
11/12/2013,12,4
11/12/2013,13,4
11/12/2013,14,3
11/12/2013,15,3
11/12/2013,16,3
11/12/2013,17,4
11/12/2013,18,3
11/12/2013,19,4
11/12/2013,20,4
11/12/2013,21,4
11/12/2013,22,3
11/12/2013,23,4
11/13/2013,00,3
11/13/2013,01,3
11/13/2013,02,3
11/13/2013,03,4
11/13/2013,04,4
11/13/2013,05,4
11/13/2013,06,4
11/13/2013,07,4
11/13/2013,08,4
11/13/2013,09,4
11/13/2013,10,4
11/13/2013,11,1
11/13/2013,12,1
11/13/2013,13,3
11/13/2013,14,3
11/13/2013,15,3
11/13/2013,16,1
11/13/2013,17,1
11/13/2013,18,1
11/13/2013,19,1
11/13/2013,20,2
11/13/2013,21,4
11/13/2013,22,4
11/13/2013,23,4
11/14/2013,00,4
11/14/2013,01,4
11/14/2013,02,4
11/14/2013,03,4
11/14/2013,04,4
11/14/2013,05,4
11/14/2013,06,4
11/14/2013,07,4
11/14/2013,08,3
11/14/2013,09,3
11/14/2013,10,4
11/14/2013,11,4
11/14/2013,12,4
11/14/2013,13,4
11/14/2013,14,4
11/14/2013,15,4
11/14/2013,16,4
11/14/2013,17,4
11/14/2013,18,1
11/14/2013,19,3
11/14/2013,20,4
11/14/2013,21,1
11/14/2013,22,3
11/14/2013,23,3
11/15/2013,00,3
11/15/2013,01,3
11/15/2013,02,4
